image_url_1,choice_1_1,choice_1_2,choice_1_3,choice_1_4,image_url_2,choice_2_1,choice_2_2,choice_2_3,choice_2_4,image_url_3,choice_3_1,choice_3_2,choice_3_3,choice_3_4,image_url_4,choice_4_1,choice_4_2,choice_4_3,choice_4_4,image_url_5,choice_5_1,choice_5_2,choice_5_3,choice_5_4,image_url_6,choice_6_1,choice_6_2,choice_6_3,choice_6_4,image_url_7,choice_7_1,choice_7_2,choice_7_3,choice_7_4,image_url_8,choice_8_1,choice_8_2,choice_8_3,choice_8_4,image_url_9,choice_9_1,choice_9_2,choice_9_3,choice_9_4,image_url_10,choice_10_1,choice_10_2,choice_10_3,choice_10_4
train/n02788148/images/n02788148_15.JPEG,barrel,tabby,gasmask,Persian cat,train/n02788148/images/n02788148_152.JPEG,barrel,snorkel,tabby,gasmask,train/n03026506/images/n03026506_476.JPEG,snail,gazelle,American lobster,triumphal arch,train/n01983481/images/n01983481_278.JPEG,Christmas stocking,scoreboard,chimpanzee,gazelle,train/n03544143/images/n03544143_486.JPEG,chimpanzee,gasmask,Persian cat,tabby,train/n01644900/images/n01644900_83.JPEG,barrel,gasmask,scorpion,torch,train/n04456115/images/n04456115_361.JPEG,iPod,hourglass,tailed frog,gasmask,train/n03424325/images/n03424325_155.JPEG,American lobster,gasmask,Persian cat,gazelle,train/n02123394/images/n02123394_390.JPEG,tabby,hourglass,chimpanzee,iPod,train/n03026506/images/n03026506_63.JPEG,tailed frog,Persian cat,snail,scorpion
train/n04465501/images/n04465501_136.JPEG,torch,Persian cat,tailed frog,American lobster,train/n02788148/images/n02788148_446.JPEG,tractor,chimpanzee,snorkel,bannister,train/n04465501/images/n04465501_242.JPEG,bannister,triumphal arch,suspension bridge,iPod,train/n01983481/images/n01983481_5.JPEG,tailed frog,tabby,hourglass,scorpion,train/n03026506/images/n03026506_332.JPEG,barrel,bannister,torch,iPod,train/n03584254/images/n03584254_256.JPEG,snail,torch,gazelle,Christmas stocking,train/n02123394/images/n02123394_116.JPEG,chimpanzee,barrel,bannister,gazelle,train/n01770393/images/n01770393_46.JPEG,tabby,gasmask,barrel,scoreboard,train/n02795169/images/n02795169_453.JPEG,tabby,snorkel,gasmask,scorpion,train/n03424325/images/n03424325_264.JPEG,gazelle,torch,barrel,suspension bridge
train/n03026506/images/n03026506_1.JPEG,triumphal arch,iPod,snail,tractor,train/n03424325/images/n03424325_154.JPEG,tailed frog,torch,iPod,bannister,train/n02481823/images/n02481823_371.JPEG,chimpanzee,gasmask,hourglass,Christmas stocking,train/n01983481/images/n01983481_416.JPEG,scoreboard,iPod,chimpanzee,hourglass,train/n04366367/images/n04366367_341.JPEG,torch,tractor,scorpion,American lobster,train/n01644900/images/n01644900_423.JPEG,iPod,American lobster,chimpanzee,barrel,train/n02123045/images/n02123045_325.JPEG,bannister,tabby,snorkel,scorpion,train/n01944390/images/n01944390_346.JPEG,bannister,snorkel,tractor,scorpion,train/n01770393/images/n01770393_190.JPEG,scorpion,bannister,tabby,torch,train/n03544143/images/n03544143_47.JPEG,American lobster,scorpion,bannister,Christmas stocking
train/n03544143/images/n03544143_171.JPEG,suspension bridge,American lobster,snail,bannister,train/n04149813/images/n04149813_375.JPEG,chimpanzee,American lobster,scorpion,tailed frog,train/n04465501/images/n04465501_315.JPEG,tractor,iPod,Persian cat,tailed frog,train/n02788148/images/n02788148_365.JPEG,triumphal arch,Christmas stocking,tabby,Persian cat,train/n01944390/images/n01944390_460.JPEG,tailed frog,gazelle,torch,scorpion,train/n02795169/images/n02795169_450.JPEG,tailed frog,scoreboard,Persian cat,snail,train/n03544143/images/n03544143_256.JPEG,American lobster,barrel,tabby,iPod,train/n02423022/images/n02423022_373.JPEG,torch,barrel,hourglass,gazelle,train/n01983481/images/n01983481_217.JPEG,hourglass,snail,American lobster,tractor,train/n04251144/images/n04251144_23.JPEG,tabby,bannister,triumphal arch,Christmas stocking
train/n02123045/images/n02123045_23.JPEG,snail,gasmask,Christmas stocking,tailed frog,train/n02123045/images/n02123045_416.JPEG,tailed frog,tabby,scorpion,Christmas stocking,train/n01944390/images/n01944390_142.JPEG,torch,Persian cat,tabby,triumphal arch,train/n02788148/images/n02788148_430.JPEG,tailed frog,snail,Persian cat,bannister,train/n02423022/images/n02423022_162.JPEG,tabby,scorpion,scoreboard,snail,train/n03584254/images/n03584254_27.JPEG,bannister,snorkel,chimpanzee,tabby,train/n04456115/images/n04456115_491.JPEG,iPod,gazelle,hourglass,chimpanzee,train/n01944390/images/n01944390_19.JPEG,Persian cat,American lobster,tabby,triumphal arch,train/n02788148/images/n02788148_190.JPEG,triumphal arch,snorkel,scorpion,iPod,train/n02123045/images/n02123045_150.JPEG,tailed frog,snorkel,Christmas stocking,torch
train/n02123394/images/n02123394_2.JPEG,gasmask,Persian cat,scoreboard,snorkel,train/n02123394/images/n02123394_120.JPEG,Persian cat,American lobster,triumphal arch,chimpanzee,train/n03026506/images/n03026506_258.JPEG,gasmask,tractor,scorpion,iPod,train/n01944390/images/n01944390_386.JPEG,hourglass,barrel,suspension bridge,chimpanzee,train/n04486054/images/n04486054_432.JPEG,Persian cat,iPod,gasmask,tractor,train/n02481823/images/n02481823_368.JPEG,scoreboard,Persian cat,bannister,tabby,train/n02481823/images/n02481823_479.JPEG,chimpanzee,snail,Christmas stocking,triumphal arch,train/n02795169/images/n02795169_347.JPEG,scorpion,hourglass,Christmas stocking,suspension bridge,train/n02123394/images/n02123394_66.JPEG,Persian cat,triumphal arch,snail,chimpanzee,train/n02123394/images/n02123394_25.JPEG,Christmas stocking,bannister,tabby,triumphal arch
train/n01770393/images/n01770393_313.JPEG,snail,iPod,bannister,barrel,train/n01983481/images/n01983481_0.JPEG,snail,scorpion,iPod,gazelle,train/n04366367/images/n04366367_87.JPEG,scoreboard,snail,hourglass,snorkel,train/n02481823/images/n02481823_142.JPEG,snorkel,Christmas stocking,scoreboard,gazelle,train/n01944390/images/n01944390_443.JPEG,suspension bridge,snorkel,triumphal arch,tabby,train/n02123394/images/n02123394_248.JPEG,scorpion,Persian cat,iPod,Christmas stocking,train/n02788148/images/n02788148_6.JPEG,Christmas stocking,torch,Persian cat,snorkel,train/n02481823/images/n02481823_252.JPEG,gazelle,bannister,American lobster,gasmask,train/n03584254/images/n03584254_78.JPEG,triumphal arch,tailed frog,snorkel,tractor,train/n03026506/images/n03026506_450.JPEG,chimpanzee,barrel,scoreboard,hourglass
train/n02423022/images/n02423022_8.JPEG,iPod,snail,gasmask,scorpion,train/n04251144/images/n04251144_218.JPEG,scoreboard,bannister,tractor,American lobster,train/n03026506/images/n03026506_13.JPEG,torch,barrel,bannister,Christmas stocking,train/n02788148/images/n02788148_76.JPEG,snail,suspension bridge,bannister,American lobster,train/n01983481/images/n01983481_318.JPEG,chimpanzee,gasmask,gazelle,scoreboard,train/n04149813/images/n04149813_260.JPEG,chimpanzee,hourglass,bannister,iPod,train/n02481823/images/n02481823_279.JPEG,bannister,iPod,torch,triumphal arch,train/n04366367/images/n04366367_203.JPEG,tractor,snail,tabby,gasmask,train/n04366367/images/n04366367_444.JPEG,tractor,Persian cat,scoreboard,American lobster,train/n01983481/images/n01983481_147.JPEG,suspension bridge,snorkel,snail,scorpion
train/n01644900/images/n01644900_387.JPEG,suspension bridge,torch,scorpion,gazelle,train/n04366367/images/n04366367_139.JPEG,iPod,snail,tabby,tractor,train/n02788148/images/n02788148_471.JPEG,suspension bridge,torch,snorkel,gazelle,train/n03584254/images/n03584254_348.JPEG,bannister,snail,iPod,scorpion,train/n01770393/images/n01770393_310.JPEG,tabby,Christmas stocking,bannister,snail,train/n02795169/images/n02795169_110.JPEG,scorpion,hourglass,torch,gasmask,train/n02795169/images/n02795169_384.JPEG,triumphal arch,barrel,torch,snail,train/n01770393/images/n01770393_399.JPEG,scoreboard,gazelle,chimpanzee,torch,train/n04366367/images/n04366367_381.JPEG,tractor,tailed frog,bannister,iPod,train/n01770393/images/n01770393_329.JPEG,triumphal arch,iPod,snorkel,scorpion
train/n02481823/images/n02481823_333.JPEG,snail,snorkel,Persian cat,iPod,train/n04486054/images/n04486054_299.JPEG,snorkel,scorpion,barrel,tractor,train/n04251144/images/n04251144_151.JPEG,suspension bridge,snorkel,gasmask,Christmas stocking,train/n02123045/images/n02123045_445.JPEG,Persian cat,snorkel,tabby,bannister,train/n01944390/images/n01944390_229.JPEG,iPod,snorkel,bannister,suspension bridge,train/n04465501/images/n04465501_303.JPEG,chimpanzee,Persian cat,snorkel,tabby,train/n02795169/images/n02795169_94.JPEG,barrel,snail,scorpion,bannister,train/n03544143/images/n03544143_253.JPEG,hourglass,Persian cat,scorpion,torch,train/n02423022/images/n02423022_259.JPEG,Christmas stocking,gazelle,chimpanzee,scorpion,train/n02423022/images/n02423022_183.JPEG,suspension bridge,hourglass,iPod,bannister
train/n04251144/images/n04251144_52.JPEG,tabby,bannister,scoreboard,hourglass,train/n04251144/images/n04251144_167.JPEG,iPod,Persian cat,hourglass,gazelle,train/n04456115/images/n04456115_468.JPEG,snorkel,American lobster,hourglass,Persian cat,train/n02123394/images/n02123394_39.JPEG,torch,bannister,tractor,barrel,train/n02795169/images/n02795169_397.JPEG,snorkel,scorpion,American lobster,suspension bridge,train/n03544143/images/n03544143_445.JPEG,scoreboard,iPod,Persian cat,tailed frog,train/n02123045/images/n02123045_367.JPEG,gasmask,scoreboard,triumphal arch,tabby,train/n03026506/images/n03026506_144.JPEG,iPod,scorpion,American lobster,tabby,train/n02123394/images/n02123394_445.JPEG,snorkel,gasmask,tailed frog,triumphal arch,train/n04366367/images/n04366367_17.JPEG,tailed frog,Persian cat,bannister,scorpion
train/n04149813/images/n04149813_381.JPEG,snail,barrel,gasmask,iPod,train/n02123394/images/n02123394_259.JPEG,scorpion,Christmas stocking,tractor,chimpanzee,train/n02423022/images/n02423022_482.JPEG,snorkel,gasmask,suspension bridge,chimpanzee,train/n04465501/images/n04465501_113.JPEG,scoreboard,iPod,tabby,chimpanzee,train/n03026506/images/n03026506_36.JPEG,American lobster,barrel,snorkel,tractor,train/n02123045/images/n02123045_487.JPEG,tabby,scoreboard,suspension bridge,tailed frog,train/n04251144/images/n04251144_148.JPEG,torch,scorpion,Christmas stocking,bannister,train/n04366367/images/n04366367_150.JPEG,barrel,tabby,snail,hourglass,train/n01644900/images/n01644900_470.JPEG,snorkel,bannister,scoreboard,barrel,train/n03026506/images/n03026506_247.JPEG,barrel,triumphal arch,tailed frog,hourglass
train/n01770393/images/n01770393_228.JPEG,gasmask,American lobster,Persian cat,torch,train/n04465501/images/n04465501_220.JPEG,snorkel,Persian cat,tractor,gasmask,train/n04456115/images/n04456115_188.JPEG,gazelle,tractor,American lobster,chimpanzee,train/n04456115/images/n04456115_80.JPEG,gazelle,American lobster,tailed frog,tabby,train/n04366367/images/n04366367_108.JPEG,barrel,American lobster,gazelle,iPod,train/n01983481/images/n01983481_198.JPEG,barrel,scoreboard,Persian cat,tabby,train/n01944390/images/n01944390_43.JPEG,tabby,snorkel,torch,scoreboard,train/n04486054/images/n04486054_437.JPEG,tailed frog,scorpion,tabby,Persian cat,train/n04465501/images/n04465501_368.JPEG,Christmas stocking,Persian cat,scorpion,bannister,train/n03424325/images/n03424325_55.JPEG,triumphal arch,suspension bridge,tabby,tailed frog
train/n02123394/images/n02123394_14.JPEG,snail,Christmas stocking,snorkel,Persian cat,train/n03026506/images/n03026506_305.JPEG,iPod,snorkel,bannister,tractor,train/n02795169/images/n02795169_234.JPEG,iPod,bannister,suspension bridge,gasmask,train/n03544143/images/n03544143_139.JPEG,snorkel,tractor,Persian cat,barrel,train/n01770393/images/n01770393_235.JPEG,gazelle,triumphal arch,tailed frog,bannister,train/n02481823/images/n02481823_146.JPEG,iPod,suspension bridge,Persian cat,triumphal arch,train/n04456115/images/n04456115_282.JPEG,torch,Christmas stocking,suspension bridge,scorpion,train/n01944390/images/n01944390_85.JPEG,suspension bridge,scoreboard,chimpanzee,snorkel,train/n04366367/images/n04366367_43.JPEG,snail,hourglass,Persian cat,chimpanzee,train/n04486054/images/n04486054_327.JPEG,barrel,iPod,torch,hourglass
train/n02123045/images/n02123045_26.JPEG,triumphal arch,hourglass,barrel,snail,train/n02123394/images/n02123394_407.JPEG,torch,Persian cat,hourglass,iPod,train/n03424325/images/n03424325_277.JPEG,tractor,American lobster,bannister,hourglass,train/n02123045/images/n02123045_464.JPEG,tailed frog,Persian cat,scoreboard,bannister,train/n01770393/images/n01770393_156.JPEG,hourglass,torch,iPod,scoreboard,train/n04486054/images/n04486054_322.JPEG,tractor,barrel,torch,snail,train/n03424325/images/n03424325_50.JPEG,snorkel,gasmask,triumphal arch,American lobster,train/n02423022/images/n02423022_191.JPEG,bannister,chimpanzee,tailed frog,barrel,train/n01644900/images/n01644900_341.JPEG,tailed frog,gazelle,tractor,barrel,train/n02423022/images/n02423022_386.JPEG,tractor,bannister,chimpanzee,hourglass
train/n02123045/images/n02123045_309.JPEG,American lobster,hourglass,tailed frog,barrel,train/n04486054/images/n04486054_155.JPEG,scoreboard,gasmask,tailed frog,hourglass,train/n02123394/images/n02123394_490.JPEG,chimpanzee,scorpion,tabby,Persian cat,train/n04456115/images/n04456115_485.JPEG,American lobster,iPod,triumphal arch,hourglass,train/n02795169/images/n02795169_268.JPEG,suspension bridge,snorkel,scoreboard,Christmas stocking,train/n04486054/images/n04486054_319.JPEG,scorpion,Persian cat,snail,American lobster,train/n03544143/images/n03544143_421.JPEG,snail,chimpanzee,American lobster,suspension bridge,train/n04456115/images/n04456115_156.JPEG,hourglass,Christmas stocking,chimpanzee,American lobster,train/n02481823/images/n02481823_404.JPEG,scorpion,American lobster,Persian cat,tractor,train/n04456115/images/n04456115_386.JPEG,torch,chimpanzee,tractor,triumphal arch
train/n04465501/images/n04465501_281.JPEG,chimpanzee,torch,snorkel,gazelle,train/n02423022/images/n02423022_35.JPEG,scoreboard,gazelle,tabby,barrel,train/n04366367/images/n04366367_226.JPEG,Christmas stocking,Persian cat,scorpion,snail,train/n01983481/images/n01983481_455.JPEG,gazelle,snorkel,tractor,tailed frog,train/n04456115/images/n04456115_305.JPEG,triumphal arch,snail,tabby,gasmask,train/n04486054/images/n04486054_292.JPEG,barrel,tractor,chimpanzee,snorkel,train/n02423022/images/n02423022_61.JPEG,American lobster,tabby,scorpion,torch,train/n02123045/images/n02123045_402.JPEG,tailed frog,gasmask,iPod,Persian cat,train/n02423022/images/n02423022_41.JPEG,snail,American lobster,tailed frog,barrel,train/n04366367/images/n04366367_476.JPEG,snail,tailed frog,chimpanzee,suspension bridge
train/n03026506/images/n03026506_383.JPEG,tailed frog,tabby,Christmas stocking,barrel,train/n03584254/images/n03584254_264.JPEG,American lobster,tabby,tractor,snorkel,train/n04366367/images/n04366367_347.JPEG,hourglass,tractor,triumphal arch,bannister,train/n02123045/images/n02123045_219.JPEG,Christmas stocking,gazelle,snail,torch,train/n04149813/images/n04149813_157.JPEG,suspension bridge,scoreboard,bannister,triumphal arch,train/n02788148/images/n02788148_445.JPEG,barrel,snorkel,snail,triumphal arch,train/n01770393/images/n01770393_202.JPEG,snail,tractor,gasmask,Persian cat,train/n04251144/images/n04251144_94.JPEG,tailed frog,chimpanzee,iPod,tabby,train/n02423022/images/n02423022_356.JPEG,scoreboard,American lobster,Persian cat,suspension bridge,train/n04486054/images/n04486054_481.JPEG,suspension bridge,snorkel,iPod,snail
train/n04251144/images/n04251144_266.JPEG,snorkel,American lobster,scoreboard,torch,train/n04486054/images/n04486054_144.JPEG,torch,suspension bridge,chimpanzee,tabby,train/n03584254/images/n03584254_251.JPEG,bannister,gasmask,suspension bridge,triumphal arch,train/n02423022/images/n02423022_277.JPEG,gazelle,American lobster,bannister,tailed frog,train/n04366367/images/n04366367_208.JPEG,tabby,scorpion,triumphal arch,tailed frog,train/n01983481/images/n01983481_153.JPEG,snorkel,triumphal arch,scorpion,snail,train/n04149813/images/n04149813_127.JPEG,torch,tabby,Christmas stocking,bannister,train/n01770393/images/n01770393_10.JPEG,Christmas stocking,suspension bridge,tabby,American lobster,train/n04486054/images/n04486054_55.JPEG,torch,triumphal arch,gasmask,snorkel,train/n04251144/images/n04251144_128.JPEG,chimpanzee,snorkel,triumphal arch,tractor
train/n04456115/images/n04456115_177.JPEG,snorkel,American lobster,bannister,scoreboard,train/n02423022/images/n02423022_357.JPEG,chimpanzee,scorpion,gazelle,gasmask,train/n03584254/images/n03584254_307.JPEG,barrel,snorkel,hourglass,tractor,train/n02123394/images/n02123394_401.JPEG,iPod,tailed frog,scorpion,snorkel,train/n02795169/images/n02795169_344.JPEG,tabby,Persian cat,hourglass,snail,train/n04456115/images/n04456115_250.JPEG,scoreboard,bannister,suspension bridge,hourglass,train/n03544143/images/n03544143_239.JPEG,bannister,tailed frog,iPod,snorkel,train/n01944390/images/n01944390_306.JPEG,snorkel,tailed frog,chimpanzee,bannister,train/n01770393/images/n01770393_499.JPEG,gazelle,Christmas stocking,bannister,barrel,train/n02423022/images/n02423022_81.JPEG,torch,tractor,scoreboard,Christmas stocking
train/n04251144/images/n04251144_429.JPEG,snorkel,suspension bridge,iPod,Christmas stocking,train/n04486054/images/n04486054_365.JPEG,torch,scoreboard,triumphal arch,Christmas stocking,train/n04149813/images/n04149813_248.JPEG,American lobster,scorpion,gazelle,iPod,train/n04465501/images/n04465501_285.JPEG,chimpanzee,suspension bridge,hourglass,tabby,train/n03584254/images/n03584254_385.JPEG,triumphal arch,tabby,American lobster,snorkel,train/n04456115/images/n04456115_431.JPEG,tailed frog,triumphal arch,barrel,American lobster,train/n04251144/images/n04251144_272.JPEG,scorpion,torch,Christmas stocking,scoreboard,train/n02795169/images/n02795169_499.JPEG,hourglass,Christmas stocking,American lobster,tailed frog,train/n03584254/images/n03584254_6.JPEG,bannister,scorpion,torch,iPod,train/n01644900/images/n01644900_70.JPEG,bannister,Christmas stocking,tractor,gazelle
train/n02795169/images/n02795169_170.JPEG,tabby,scorpion,tailed frog,chimpanzee,train/n01770393/images/n01770393_50.JPEG,iPod,barrel,Christmas stocking,snorkel,train/n02795169/images/n02795169_283.JPEG,gasmask,snorkel,bannister,suspension bridge,train/n02795169/images/n02795169_381.JPEG,gazelle,chimpanzee,gasmask,tractor,train/n02788148/images/n02788148_144.JPEG,iPod,tractor,tabby,Christmas stocking,train/n04251144/images/n04251144_283.JPEG,chimpanzee,gasmask,scoreboard,scorpion,train/n02788148/images/n02788148_458.JPEG,gazelle,iPod,Christmas stocking,hourglass,train/n04486054/images/n04486054_98.JPEG,torch,scoreboard,tabby,tractor,train/n01644900/images/n01644900_249.JPEG,triumphal arch,gasmask,Persian cat,snail,train/n04456115/images/n04456115_463.JPEG,American lobster,gasmask,Persian cat,barrel
train/n02423022/images/n02423022_273.JPEG,tractor,barrel,Persian cat,scoreboard,train/n04251144/images/n04251144_298.JPEG,hourglass,tabby,gazelle,gasmask,train/n01944390/images/n01944390_329.JPEG,bannister,American lobster,gasmask,triumphal arch,train/n03584254/images/n03584254_285.JPEG,torch,gazelle,barrel,iPod,train/n02481823/images/n02481823_200.JPEG,scoreboard,tractor,hourglass,snail,train/n03584254/images/n03584254_55.JPEG,scorpion,tabby,snail,bannister,train/n04456115/images/n04456115_429.JPEG,iPod,barrel,snorkel,Christmas stocking,train/n04486054/images/n04486054_161.JPEG,snail,gazelle,tractor,snorkel,train/n03544143/images/n03544143_162.JPEG,suspension bridge,tailed frog,tractor,Persian cat,train/n04465501/images/n04465501_439.JPEG,Persian cat,scorpion,iPod,barrel
train/n02123394/images/n02123394_266.JPEG,hourglass,gasmask,barrel,triumphal arch,train/n04486054/images/n04486054_235.JPEG,hourglass,iPod,tailed frog,bannister,train/n02423022/images/n02423022_396.JPEG,American lobster,hourglass,triumphal arch,Christmas stocking,train/n02788148/images/n02788148_89.JPEG,gasmask,suspension bridge,Persian cat,hourglass,train/n04366367/images/n04366367_435.JPEG,scoreboard,torch,chimpanzee,gasmask,train/n01983481/images/n01983481_484.JPEG,scoreboard,barrel,iPod,snorkel,train/n03544143/images/n03544143_480.JPEG,snail,American lobster,bannister,tailed frog,train/n01983481/images/n01983481_469.JPEG,bannister,tabby,iPod,torch,train/n03544143/images/n03544143_340.JPEG,triumphal arch,scorpion,Persian cat,gasmask,train/n03584254/images/n03584254_453.JPEG,barrel,scoreboard,chimpanzee,tabby
train/n04456115/images/n04456115_138.JPEG,suspension bridge,tabby,scoreboard,gasmask,train/n02795169/images/n02795169_84.JPEG,Christmas stocking,scoreboard,triumphal arch,snorkel,train/n02795169/images/n02795169_265.JPEG,suspension bridge,tabby,tailed frog,hourglass,train/n02123045/images/n02123045_146.JPEG,snail,tractor,hourglass,bannister,train/n04456115/images/n04456115_53.JPEG,Persian cat,suspension bridge,triumphal arch,Christmas stocking,train/n03026506/images/n03026506_325.JPEG,Christmas stocking,gazelle,scoreboard,triumphal arch,train/n04251144/images/n04251144_79.JPEG,gazelle,chimpanzee,tractor,tabby,train/n03584254/images/n03584254_477.JPEG,chimpanzee,iPod,Persian cat,bannister,train/n02481823/images/n02481823_91.JPEG,snorkel,American lobster,Christmas stocking,scoreboard,train/n03544143/images/n03544143_472.JPEG,Persian cat,Christmas stocking,chimpanzee,tailed frog
train/n03584254/images/n03584254_236.JPEG,bannister,snorkel,scorpion,barrel,train/n03544143/images/n03544143_7.JPEG,torch,gasmask,Persian cat,bannister,train/n04456115/images/n04456115_461.JPEG,snorkel,American lobster,Persian cat,gazelle,train/n04486054/images/n04486054_397.JPEG,hourglass,triumphal arch,scorpion,snail,train/n03584254/images/n03584254_369.JPEG,tabby,suspension bridge,bannister,barrel,train/n02788148/images/n02788148_216.JPEG,gasmask,torch,tailed frog,iPod,train/n02788148/images/n02788148_128.JPEG,scorpion,hourglass,Christmas stocking,gazelle,train/n02481823/images/n02481823_384.JPEG,hourglass,triumphal arch,chimpanzee,bannister,train/n02481823/images/n02481823_47.JPEG,triumphal arch,iPod,suspension bridge,scoreboard,train/n02481823/images/n02481823_13.JPEG,Christmas stocking,American lobster,gasmask,tailed frog
train/n04465501/images/n04465501_337.JPEG,scorpion,triumphal arch,scoreboard,tailed frog,train/n04465501/images/n04465501_153.JPEG,gasmask,iPod,triumphal arch,tractor,train/n04486054/images/n04486054_82.JPEG,chimpanzee,suspension bridge,barrel,tractor,train/n02423022/images/n02423022_94.JPEG,tractor,snail,chimpanzee,Christmas stocking,train/n01770393/images/n01770393_248.JPEG,iPod,chimpanzee,American lobster,gazelle,train/n01770393/images/n01770393_294.JPEG,scoreboard,triumphal arch,barrel,snail,train/n04456115/images/n04456115_236.JPEG,tabby,scorpion,triumphal arch,Christmas stocking,train/n04465501/images/n04465501_341.JPEG,Christmas stocking,tailed frog,bannister,scoreboard,train/n01944390/images/n01944390_468.JPEG,suspension bridge,Christmas stocking,iPod,Persian cat,train/n04456115/images/n04456115_142.JPEG,American lobster,barrel,gazelle,scoreboard
train/n02788148/images/n02788148_100.JPEG,hourglass,Christmas stocking,snail,gazelle,train/n02123394/images/n02123394_428.JPEG,scoreboard,gasmask,tabby,Persian cat,train/n02123045/images/n02123045_109.JPEG,bannister,tractor,triumphal arch,chimpanzee,train/n04251144/images/n04251144_292.JPEG,bannister,gasmask,chimpanzee,scoreboard,train/n02123394/images/n02123394_310.JPEG,bannister,iPod,Christmas stocking,gazelle,train/n03026506/images/n03026506_255.JPEG,torch,Persian cat,triumphal arch,hourglass,train/n03544143/images/n03544143_397.JPEG,iPod,scorpion,Christmas stocking,barrel,train/n04251144/images/n04251144_233.JPEG,iPod,scorpion,suspension bridge,Christmas stocking,train/n01770393/images/n01770393_401.JPEG,gasmask,hourglass,bannister,tabby,train/n02423022/images/n02423022_207.JPEG,Christmas stocking,triumphal arch,American lobster,barrel
train/n03424325/images/n03424325_395.JPEG,barrel,torch,tabby,tailed frog,train/n02123394/images/n02123394_193.JPEG,Persian cat,snorkel,hourglass,gazelle,train/n03584254/images/n03584254_242.JPEG,tailed frog,gazelle,snorkel,scorpion,train/n04251144/images/n04251144_437.JPEG,bannister,American lobster,suspension bridge,snorkel,train/n03026506/images/n03026506_124.JPEG,snail,scoreboard,suspension bridge,gasmask,train/n01770393/images/n01770393_319.JPEG,suspension bridge,snorkel,torch,scorpion,train/n02795169/images/n02795169_99.JPEG,tractor,scoreboard,chimpanzee,bannister,train/n03584254/images/n03584254_113.JPEG,barrel,American lobster,iPod,chimpanzee,train/n02123045/images/n02123045_235.JPEG,iPod,bannister,gazelle,chimpanzee,train/n02123394/images/n02123394_413.JPEG,snail,gazelle,tabby,American lobster
train/n04486054/images/n04486054_462.JPEG,snorkel,torch,chimpanzee,American lobster,train/n01770393/images/n01770393_312.JPEG,Christmas stocking,snail,suspension bridge,scorpion,train/n04149813/images/n04149813_61.JPEG,snorkel,gasmask,bannister,gazelle,train/n04456115/images/n04456115_319.JPEG,American lobster,torch,tabby,scoreboard,train/n01944390/images/n01944390_136.JPEG,gasmask,scoreboard,triumphal arch,iPod,train/n03424325/images/n03424325_5.JPEG,tabby,iPod,gazelle,barrel,train/n04465501/images/n04465501_409.JPEG,scoreboard,triumphal arch,gasmask,chimpanzee,train/n02423022/images/n02423022_88.JPEG,scoreboard,tailed frog,iPod,American lobster,train/n04465501/images/n04465501_31.JPEG,torch,chimpanzee,American lobster,Christmas stocking,train/n01983481/images/n01983481_9.JPEG,chimpanzee,hourglass,gasmask,tailed frog
train/n02123394/images/n02123394_65.JPEG,tabby,tractor,tailed frog,bannister,train/n01644900/images/n01644900_333.JPEG,torch,American lobster,tailed frog,Christmas stocking,train/n01983481/images/n01983481_466.JPEG,Christmas stocking,American lobster,tractor,suspension bridge,train/n02795169/images/n02795169_226.JPEG,gasmask,torch,iPod,scorpion,train/n02123045/images/n02123045_361.JPEG,bannister,barrel,gasmask,suspension bridge,train/n01983481/images/n01983481_197.JPEG,scorpion,tabby,snorkel,tailed frog,train/n02123045/images/n02123045_436.JPEG,hourglass,snail,Persian cat,tractor,train/n04366367/images/n04366367_151.JPEG,bannister,snail,tabby,triumphal arch,train/n02123394/images/n02123394_464.JPEG,hourglass,tractor,suspension bridge,iPod,train/n01983481/images/n01983481_364.JPEG,tailed frog,hourglass,scoreboard,American lobster
train/n02481823/images/n02481823_477.JPEG,American lobster,hourglass,chimpanzee,scorpion,train/n01944390/images/n01944390_427.JPEG,scoreboard,tailed frog,gasmask,tabby,train/n04465501/images/n04465501_351.JPEG,bannister,Persian cat,tabby,snail,train/n04366367/images/n04366367_168.JPEG,scoreboard,bannister,Persian cat,gasmask,train/n01944390/images/n01944390_122.JPEG,chimpanzee,torch,triumphal arch,snail,train/n04366367/images/n04366367_181.JPEG,tailed frog,gazelle,bannister,torch,train/n02481823/images/n02481823_87.JPEG,gazelle,tailed frog,tractor,scoreboard,train/n01770393/images/n01770393_254.JPEG,bannister,barrel,snorkel,hourglass,train/n03424325/images/n03424325_54.JPEG,triumphal arch,Christmas stocking,gazelle,suspension bridge,train/n01983481/images/n01983481_209.JPEG,torch,scoreboard,snail,scorpion
