image_url_1,choice_1_1,choice_1_2,choice_1_3,choice_1_4,image_url_2,choice_2_1,choice_2_2,choice_2_3,choice_2_4,image_url_3,choice_3_1,choice_3_2,choice_3_3,choice_3_4,image_url_4,choice_4_1,choice_4_2,choice_4_3,choice_4_4,image_url_5,choice_5_1,choice_5_2,choice_5_3,choice_5_4,image_url_6,choice_6_1,choice_6_2,choice_6_3,choice_6_4,image_url_7,choice_7_1,choice_7_2,choice_7_3,choice_7_4,image_url_8,choice_8_1,choice_8_2,choice_8_3,choice_8_4,image_url_9,choice_9_1,choice_9_2,choice_9_3,choice_9_4,image_url_10,choice_10_1,choice_10_2,choice_10_3,choice_10_4
train/n09193705/images/n09193705_64.JPEG,backpack,sulphur butterfly,kimono,sandal,train/n03617480/images/n03617480_367.JPEG,oboe,backpack,sulphur butterfly,alp,train/n03706229/images/n03706229_55.JPEG,pizza,kimono,alp,backpack,train/n03838899/images/n03838899_52.JPEG,pizza,cardigan,alp,sulphur butterfly,train/n07873807/images/n07873807_148.JPEG,oboe,sandal,pizza,torch,train/n02769748/images/n02769748_475.JPEG,magnetic compass,oboe,cardigan,alp,train/n03706229/images/n03706229_388.JPEG,torch,magnetic compass,cardigan,sulphur butterfly,train/n03617480/images/n03617480_339.JPEG,backpack,torch,oboe,alp,train/n03617480/images/n03617480_21.JPEG,torch,alp,backpack,pizza,train/n07873807/images/n07873807_102.JPEG,torch,cardigan,sandal,backpack
train/n03617480/images/n03617480_153.JPEG,cardigan,kimono,sulphur butterfly,torch,train/n03617480/images/n03617480_359.JPEG,sandal,alp,sulphur butterfly,oboe,train/n04133789/images/n04133789_188.JPEG,sulphur butterfly,kimono,cardigan,backpack,train/n07873807/images/n07873807_114.JPEG,cardigan,pizza,sandal,sulphur butterfly,train/n03617480/images/n03617480_425.JPEG,pizza,alp,oboe,sulphur butterfly,train/n02769748/images/n02769748_142.JPEG,magnetic compass,backpack,sandal,cardigan,train/n03838899/images/n03838899_199.JPEG,backpack,oboe,alp,sandal,train/n02769748/images/n02769748_427.JPEG,sulphur butterfly,sandal,kimono,backpack,train/n09193705/images/n09193705_17.JPEG,sulphur butterfly,alp,backpack,torch,train/n03706229/images/n03706229_27.JPEG,magnetic compass,cardigan,alp,sulphur butterfly
train/n03617480/images/n03617480_366.JPEG,sulphur butterfly,cardigan,pizza,kimono,train/n03706229/images/n03706229_472.JPEG,torch,alp,backpack,cardigan,train/n04456115/images/n04456115_102.JPEG,magnetic compass,oboe,sandal,backpack,train/n09193705/images/n09193705_423.JPEG,pizza,oboe,alp,backpack,train/n02281406/images/n02281406_367.JPEG,torch,magnetic compass,alp,oboe,train/n03706229/images/n03706229_32.JPEG,kimono,backpack,sulphur butterfly,pizza,train/n03838899/images/n03838899_438.JPEG,cardigan,sulphur butterfly,kimono,oboe,train/n02281406/images/n02281406_214.JPEG,oboe,torch,kimono,cardigan,train/n02281406/images/n02281406_83.JPEG,magnetic compass,kimono,sandal,torch,train/n02281406/images/n02281406_186.JPEG,backpack,sulphur butterfly,magnetic compass,cardigan
train/n09193705/images/n09193705_66.JPEG,magnetic compass,sulphur butterfly,torch,alp,train/n02769748/images/n02769748_76.JPEG,alp,magnetic compass,oboe,backpack,train/n02963159/images/n02963159_496.JPEG,kimono,sulphur butterfly,cardigan,torch,train/n03838899/images/n03838899_402.JPEG,cardigan,oboe,sandal,alp,train/n02281406/images/n02281406_314.JPEG,torch,magnetic compass,pizza,kimono,train/n07873807/images/n07873807_448.JPEG,cardigan,magnetic compass,kimono,backpack,train/n04133789/images/n04133789_345.JPEG,magnetic compass,alp,sandal,pizza,train/n07873807/images/n07873807_122.JPEG,oboe,kimono,cardigan,sandal,train/n02769748/images/n02769748_457.JPEG,alp,torch,sandal,kimono,train/n04133789/images/n04133789_83.JPEG,cardigan,alp,pizza,kimono
train/n02963159/images/n02963159_422.JPEG,alp,oboe,cardigan,torch,train/n02769748/images/n02769748_432.JPEG,kimono,torch,magnetic compass,backpack,train/n09193705/images/n09193705_122.JPEG,oboe,sulphur butterfly,pizza,alp,train/n04133789/images/n04133789_286.JPEG,torch,alp,cardigan,sandal,train/n04456115/images/n04456115_34.JPEG,kimono,torch,sulphur butterfly,alp,train/n03617480/images/n03617480_270.JPEG,sandal,backpack,alp,pizza,train/n02281406/images/n02281406_34.JPEG,kimono,sandal,torch,cardigan,train/n02281406/images/n02281406_374.JPEG,oboe,kimono,sulphur butterfly,magnetic compass,train/n09193705/images/n09193705_441.JPEG,cardigan,backpack,sulphur butterfly,kimono,train/n04133789/images/n04133789_274.JPEG,backpack,sulphur butterfly,cardigan,torch
train/n04133789/images/n04133789_304.JPEG,sandal,oboe,backpack,cardigan,train/n02281406/images/n02281406_109.JPEG,sulphur butterfly,oboe,magnetic compass,kimono,train/n03706229/images/n03706229_489.JPEG,magnetic compass,backpack,oboe,sandal,train/n03838899/images/n03838899_401.JPEG,magnetic compass,oboe,alp,torch,train/n03838899/images/n03838899_302.JPEG,cardigan,kimono,alp,magnetic compass,train/n02769748/images/n02769748_105.JPEG,oboe,kimono,cardigan,backpack,train/n09193705/images/n09193705_491.JPEG,magnetic compass,torch,pizza,oboe,train/n02963159/images/n02963159_329.JPEG,oboe,sulphur butterfly,backpack,magnetic compass,train/n03838899/images/n03838899_145.JPEG,backpack,sulphur butterfly,alp,oboe,train/n02769748/images/n02769748_155.JPEG,oboe,alp,backpack,sandal
train/n04456115/images/n04456115_229.JPEG,sulphur butterfly,sandal,cardigan,backpack,train/n03617480/images/n03617480_147.JPEG,sandal,backpack,sulphur butterfly,alp,train/n04456115/images/n04456115_170.JPEG,torch,sandal,magnetic compass,alp,train/n02281406/images/n02281406_239.JPEG,magnetic compass,oboe,backpack,cardigan,train/n09193705/images/n09193705_145.JPEG,alp,sandal,kimono,cardigan,train/n02769748/images/n02769748_273.JPEG,torch,kimono,cardigan,pizza,train/n02281406/images/n02281406_6.JPEG,backpack,pizza,alp,cardigan,train/n02769748/images/n02769748_79.JPEG,kimono,cardigan,torch,pizza,train/n02963159/images/n02963159_461.JPEG,cardigan,pizza,sulphur butterfly,alp,train/n02769748/images/n02769748_469.JPEG,oboe,sulphur butterfly,kimono,torch
train/n02281406/images/n02281406_437.JPEG,torch,cardigan,alp,pizza,train/n09193705/images/n09193705_434.JPEG,cardigan,sulphur butterfly,sandal,pizza,train/n03838899/images/n03838899_92.JPEG,sandal,alp,kimono,sulphur butterfly,train/n02769748/images/n02769748_286.JPEG,sandal,oboe,alp,kimono,train/n03617480/images/n03617480_261.JPEG,torch,magnetic compass,oboe,backpack,train/n04456115/images/n04456115_14.JPEG,oboe,sulphur butterfly,backpack,pizza,train/n04133789/images/n04133789_321.JPEG,cardigan,magnetic compass,pizza,torch,train/n07873807/images/n07873807_430.JPEG,backpack,torch,cardigan,kimono,train/n03838899/images/n03838899_231.JPEG,sandal,pizza,kimono,torch,train/n02281406/images/n02281406_396.JPEG,backpack,magnetic compass,torch,kimono
train/n07873807/images/n07873807_141.JPEG,magnetic compass,kimono,alp,pizza,train/n02963159/images/n02963159_311.JPEG,alp,sulphur butterfly,oboe,magnetic compass,train/n02963159/images/n02963159_29.JPEG,magnetic compass,alp,torch,sandal,train/n03838899/images/n03838899_455.JPEG,magnetic compass,backpack,kimono,alp,train/n04456115/images/n04456115_87.JPEG,torch,alp,kimono,oboe,train/n04133789/images/n04133789_159.JPEG,alp,magnetic compass,cardigan,oboe,train/n02281406/images/n02281406_187.JPEG,pizza,sulphur butterfly,kimono,magnetic compass,train/n04133789/images/n04133789_92.JPEG,alp,torch,sulphur butterfly,pizza,train/n04133789/images/n04133789_112.JPEG,kimono,alp,magnetic compass,sulphur butterfly,train/n02963159/images/n02963159_152.JPEG,sandal,oboe,kimono,cardigan
train/n04456115/images/n04456115_217.JPEG,cardigan,magnetic compass,oboe,sandal,train/n02281406/images/n02281406_130.JPEG,torch,backpack,alp,magnetic compass,train/n04456115/images/n04456115_363.JPEG,pizza,oboe,sandal,magnetic compass,train/n02281406/images/n02281406_466.JPEG,alp,magnetic compass,oboe,backpack,train/n09193705/images/n09193705_125.JPEG,cardigan,sandal,pizza,magnetic compass,train/n03838899/images/n03838899_186.JPEG,oboe,alp,kimono,magnetic compass,train/n02281406/images/n02281406_301.JPEG,torch,sandal,magnetic compass,oboe,train/n02281406/images/n02281406_343.JPEG,sandal,alp,kimono,magnetic compass,train/n09193705/images/n09193705_312.JPEG,torch,sulphur butterfly,kimono,backpack,train/n09193705/images/n09193705_57.JPEG,alp,cardigan,kimono,torch
train/n03617480/images/n03617480_181.JPEG,alp,sandal,torch,backpack,train/n02281406/images/n02281406_24.JPEG,magnetic compass,torch,kimono,oboe,train/n02769748/images/n02769748_323.JPEG,sulphur butterfly,kimono,alp,torch,train/n02281406/images/n02281406_111.JPEG,sulphur butterfly,kimono,sandal,torch,train/n04456115/images/n04456115_418.JPEG,pizza,alp,backpack,cardigan,train/n02963159/images/n02963159_411.JPEG,magnetic compass,sulphur butterfly,pizza,sandal,train/n03617480/images/n03617480_452.JPEG,backpack,sandal,kimono,pizza,train/n07873807/images/n07873807_246.JPEG,magnetic compass,cardigan,oboe,sulphur butterfly,train/n09193705/images/n09193705_114.JPEG,torch,pizza,alp,sandal,train/n02281406/images/n02281406_115.JPEG,kimono,oboe,backpack,cardigan
train/n03838899/images/n03838899_194.JPEG,sulphur butterfly,pizza,cardigan,torch,train/n02769748/images/n02769748_1.JPEG,torch,magnetic compass,sulphur butterfly,sandal,train/n02281406/images/n02281406_92.JPEG,alp,pizza,sulphur butterfly,sandal,train/n03838899/images/n03838899_118.JPEG,alp,backpack,magnetic compass,sulphur butterfly,train/n03617480/images/n03617480_117.JPEG,sandal,kimono,oboe,magnetic compass,train/n03838899/images/n03838899_431.JPEG,sandal,torch,cardigan,kimono,train/n02281406/images/n02281406_298.JPEG,torch,backpack,cardigan,kimono,train/n03706229/images/n03706229_204.JPEG,alp,sandal,sulphur butterfly,cardigan,train/n02281406/images/n02281406_129.JPEG,alp,magnetic compass,torch,kimono,train/n04456115/images/n04456115_445.JPEG,torch,kimono,sandal,pizza
train/n04456115/images/n04456115_375.JPEG,backpack,torch,sulphur butterfly,kimono,train/n03838899/images/n03838899_54.JPEG,magnetic compass,sandal,oboe,pizza,train/n07873807/images/n07873807_68.JPEG,pizza,sulphur butterfly,sandal,magnetic compass,train/n07873807/images/n07873807_93.JPEG,sandal,cardigan,backpack,alp,train/n07873807/images/n07873807_265.JPEG,sulphur butterfly,torch,alp,sandal,train/n04133789/images/n04133789_241.JPEG,backpack,magnetic compass,kimono,pizza,train/n02281406/images/n02281406_132.JPEG,alp,cardigan,pizza,kimono,train/n02281406/images/n02281406_199.JPEG,sandal,pizza,magnetic compass,torch,train/n02963159/images/n02963159_222.JPEG,torch,backpack,sulphur butterfly,sandal,train/n02963159/images/n02963159_77.JPEG,sulphur butterfly,oboe,cardigan,magnetic compass
train/n04133789/images/n04133789_355.JPEG,backpack,pizza,alp,magnetic compass,train/n03617480/images/n03617480_81.JPEG,torch,oboe,alp,sulphur butterfly,train/n03838899/images/n03838899_413.JPEG,sulphur butterfly,oboe,kimono,alp,train/n04133789/images/n04133789_227.JPEG,pizza,sandal,torch,alp,train/n09193705/images/n09193705_112.JPEG,alp,kimono,pizza,torch,train/n02963159/images/n02963159_79.JPEG,alp,oboe,sulphur butterfly,kimono,train/n07873807/images/n07873807_411.JPEG,oboe,backpack,cardigan,kimono,train/n03706229/images/n03706229_227.JPEG,pizza,cardigan,backpack,sulphur butterfly,train/n09193705/images/n09193705_349.JPEG,backpack,alp,torch,oboe,train/n04456115/images/n04456115_234.JPEG,torch,oboe,alp,kimono
train/n02281406/images/n02281406_150.JPEG,sandal,backpack,sulphur butterfly,torch,train/n02963159/images/n02963159_136.JPEG,oboe,magnetic compass,torch,sandal,train/n03838899/images/n03838899_2.JPEG,kimono,sandal,magnetic compass,torch,train/n04456115/images/n04456115_133.JPEG,alp,kimono,cardigan,backpack,train/n03617480/images/n03617480_15.JPEG,pizza,torch,sandal,sulphur butterfly,train/n02769748/images/n02769748_496.JPEG,magnetic compass,pizza,kimono,sandal,train/n03706229/images/n03706229_325.JPEG,sulphur butterfly,kimono,torch,alp,train/n02281406/images/n02281406_260.JPEG,kimono,cardigan,sulphur butterfly,alp,train/n02963159/images/n02963159_279.JPEG,backpack,pizza,sandal,cardigan,train/n04133789/images/n04133789_230.JPEG,pizza,sandal,cardigan,oboe
train/n03617480/images/n03617480_386.JPEG,backpack,alp,torch,kimono,train/n02769748/images/n02769748_359.JPEG,cardigan,oboe,sandal,kimono,train/n03706229/images/n03706229_265.JPEG,sulphur butterfly,cardigan,backpack,sandal,train/n03706229/images/n03706229_183.JPEG,oboe,sulphur butterfly,backpack,magnetic compass,train/n09193705/images/n09193705_237.JPEG,sandal,alp,oboe,torch,train/n04133789/images/n04133789_211.JPEG,torch,alp,backpack,pizza,train/n02963159/images/n02963159_364.JPEG,backpack,sandal,sulphur butterfly,pizza,train/n07873807/images/n07873807_432.JPEG,cardigan,kimono,magnetic compass,pizza,train/n04456115/images/n04456115_362.JPEG,alp,magnetic compass,torch,kimono,train/n03838899/images/n03838899_249.JPEG,cardigan,pizza,alp,torch
train/n04133789/images/n04133789_411.JPEG,torch,sandal,alp,cardigan,train/n02769748/images/n02769748_270.JPEG,magnetic compass,torch,kimono,oboe,train/n09193705/images/n09193705_50.JPEG,kimono,oboe,alp,magnetic compass,train/n09193705/images/n09193705_102.JPEG,oboe,kimono,alp,sandal,train/n02281406/images/n02281406_138.JPEG,backpack,kimono,cardigan,sulphur butterfly,train/n02281406/images/n02281406_159.JPEG,backpack,sandal,sulphur butterfly,magnetic compass,train/n07873807/images/n07873807_415.JPEG,alp,torch,magnetic compass,cardigan,train/n07873807/images/n07873807_131.JPEG,torch,magnetic compass,backpack,sandal,train/n03706229/images/n03706229_393.JPEG,magnetic compass,cardigan,sulphur butterfly,oboe,train/n07873807/images/n07873807_348.JPEG,backpack,pizza,sandal,alp
train/n04133789/images/n04133789_131.JPEG,torch,magnetic compass,sulphur butterfly,oboe,train/n02963159/images/n02963159_24.JPEG,sandal,torch,magnetic compass,oboe,train/n09193705/images/n09193705_21.JPEG,sandal,kimono,oboe,backpack,train/n03617480/images/n03617480_197.JPEG,alp,sandal,kimono,pizza,train/n09193705/images/n09193705_195.JPEG,sandal,torch,alp,magnetic compass,train/n04133789/images/n04133789_136.JPEG,sulphur butterfly,kimono,sandal,alp,train/n04133789/images/n04133789_317.JPEG,alp,sandal,kimono,magnetic compass,train/n09193705/images/n09193705_94.JPEG,cardigan,pizza,torch,sulphur butterfly,train/n03617480/images/n03617480_178.JPEG,sulphur butterfly,sandal,torch,kimono,train/n03706229/images/n03706229_135.JPEG,kimono,cardigan,magnetic compass,oboe
train/n04456115/images/n04456115_402.JPEG,alp,backpack,sandal,cardigan,train/n02281406/images/n02281406_223.JPEG,torch,kimono,cardigan,alp,train/n09193705/images/n09193705_62.JPEG,sulphur butterfly,backpack,magnetic compass,cardigan,train/n04133789/images/n04133789_36.JPEG,magnetic compass,cardigan,kimono,pizza,train/n03706229/images/n03706229_264.JPEG,oboe,cardigan,sulphur butterfly,torch,train/n04133789/images/n04133789_74.JPEG,alp,backpack,pizza,kimono,train/n02281406/images/n02281406_457.JPEG,sandal,alp,kimono,oboe,train/n03838899/images/n03838899_261.JPEG,cardigan,torch,sandal,kimono,train/n04456115/images/n04456115_496.JPEG,kimono,torch,alp,magnetic compass,train/n07873807/images/n07873807_110.JPEG,sandal,cardigan,pizza,alp
train/n09193705/images/n09193705_326.JPEG,magnetic compass,sandal,oboe,alp,train/n04456115/images/n04456115_197.JPEG,torch,kimono,backpack,alp,train/n03706229/images/n03706229_423.JPEG,oboe,cardigan,sandal,sulphur butterfly,train/n04133789/images/n04133789_341.JPEG,pizza,kimono,cardigan,torch,train/n07873807/images/n07873807_73.JPEG,sandal,backpack,alp,oboe,train/n03617480/images/n03617480_155.JPEG,sandal,magnetic compass,pizza,cardigan,train/n02963159/images/n02963159_382.JPEG,pizza,magnetic compass,alp,sandal,train/n02963159/images/n02963159_107.JPEG,sandal,torch,sulphur butterfly,pizza,train/n03617480/images/n03617480_248.JPEG,alp,pizza,magnetic compass,torch,train/n04456115/images/n04456115_32.JPEG,oboe,cardigan,backpack,magnetic compass
train/n02281406/images/n02281406_270.JPEG,alp,pizza,cardigan,torch,train/n03706229/images/n03706229_39.JPEG,backpack,oboe,magnetic compass,pizza,train/n02963159/images/n02963159_357.JPEG,backpack,pizza,oboe,sulphur butterfly,train/n03706229/images/n03706229_115.JPEG,oboe,backpack,cardigan,torch,train/n03838899/images/n03838899_146.JPEG,oboe,torch,magnetic compass,backpack,train/n02963159/images/n02963159_145.JPEG,sulphur butterfly,cardigan,alp,torch,train/n02963159/images/n02963159_223.JPEG,magnetic compass,kimono,oboe,torch,train/n02281406/images/n02281406_117.JPEG,kimono,sandal,magnetic compass,pizza,train/n04133789/images/n04133789_251.JPEG,oboe,kimono,sulphur butterfly,sandal,train/n02963159/images/n02963159_71.JPEG,sulphur butterfly,magnetic compass,sandal,torch
train/n09193705/images/n09193705_452.JPEG,sandal,oboe,pizza,backpack,train/n03706229/images/n03706229_486.JPEG,pizza,sandal,oboe,kimono,train/n03617480/images/n03617480_406.JPEG,oboe,alp,magnetic compass,sulphur butterfly,train/n03838899/images/n03838899_432.JPEG,kimono,magnetic compass,backpack,sulphur butterfly,train/n02769748/images/n02769748_201.JPEG,torch,sandal,kimono,backpack,train/n03706229/images/n03706229_137.JPEG,sulphur butterfly,alp,sandal,torch,train/n09193705/images/n09193705_416.JPEG,sulphur butterfly,oboe,pizza,magnetic compass,train/n09193705/images/n09193705_457.JPEG,alp,pizza,oboe,sulphur butterfly,train/n07873807/images/n07873807_67.JPEG,sandal,alp,backpack,cardigan,train/n03706229/images/n03706229_332.JPEG,backpack,pizza,oboe,sandal
train/n03617480/images/n03617480_194.JPEG,sulphur butterfly,kimono,pizza,oboe,train/n02281406/images/n02281406_137.JPEG,oboe,sandal,torch,alp,train/n02769748/images/n02769748_158.JPEG,torch,pizza,kimono,magnetic compass,train/n03838899/images/n03838899_205.JPEG,torch,alp,pizza,oboe,train/n07873807/images/n07873807_186.JPEG,sulphur butterfly,pizza,oboe,backpack,train/n09193705/images/n09193705_192.JPEG,pizza,oboe,backpack,alp,train/n07873807/images/n07873807_380.JPEG,oboe,kimono,backpack,magnetic compass,train/n02769748/images/n02769748_431.JPEG,backpack,magnetic compass,oboe,alp,train/n03838899/images/n03838899_233.JPEG,alp,backpack,cardigan,kimono,train/n03838899/images/n03838899_411.JPEG,alp,sandal,pizza,oboe
train/n07873807/images/n07873807_45.JPEG,sandal,backpack,sulphur butterfly,magnetic compass,train/n04133789/images/n04133789_397.JPEG,alp,pizza,cardigan,magnetic compass,train/n02963159/images/n02963159_162.JPEG,alp,kimono,pizza,sandal,train/n07873807/images/n07873807_133.JPEG,alp,sulphur butterfly,cardigan,torch,train/n04133789/images/n04133789_483.JPEG,pizza,sulphur butterfly,alp,magnetic compass,train/n02281406/images/n02281406_201.JPEG,alp,sulphur butterfly,magnetic compass,backpack,train/n02769748/images/n02769748_89.JPEG,sandal,kimono,alp,cardigan,train/n09193705/images/n09193705_240.JPEG,torch,oboe,cardigan,backpack,train/n02963159/images/n02963159_319.JPEG,pizza,alp,sandal,kimono,train/n03617480/images/n03617480_20.JPEG,cardigan,alp,kimono,magnetic compass
train/n04456115/images/n04456115_279.JPEG,sulphur butterfly,oboe,sandal,backpack,train/n03706229/images/n03706229_129.JPEG,kimono,backpack,torch,cardigan,train/n03706229/images/n03706229_367.JPEG,oboe,sulphur butterfly,cardigan,torch,train/n02769748/images/n02769748_113.JPEG,oboe,kimono,sandal,sulphur butterfly,train/n02281406/images/n02281406_139.JPEG,sulphur butterfly,backpack,pizza,cardigan,train/n03617480/images/n03617480_34.JPEG,sandal,sulphur butterfly,torch,backpack,train/n04456115/images/n04456115_290.JPEG,sandal,magnetic compass,backpack,kimono,train/n02963159/images/n02963159_239.JPEG,torch,oboe,sandal,alp,train/n02963159/images/n02963159_268.JPEG,backpack,pizza,kimono,magnetic compass,train/n03838899/images/n03838899_58.JPEG,oboe,alp,sandal,sulphur butterfly
train/n02281406/images/n02281406_27.JPEG,pizza,sulphur butterfly,sandal,magnetic compass,train/n04133789/images/n04133789_178.JPEG,torch,sulphur butterfly,oboe,cardigan,train/n09193705/images/n09193705_325.JPEG,sandal,kimono,magnetic compass,torch,train/n03617480/images/n03617480_355.JPEG,sulphur butterfly,alp,cardigan,torch,train/n02281406/images/n02281406_45.JPEG,sulphur butterfly,cardigan,alp,sandal,train/n04456115/images/n04456115_113.JPEG,cardigan,sulphur butterfly,sandal,backpack,train/n03706229/images/n03706229_284.JPEG,sandal,kimono,torch,oboe,train/n03838899/images/n03838899_453.JPEG,magnetic compass,backpack,oboe,torch,train/n02963159/images/n02963159_298.JPEG,sandal,cardigan,alp,oboe,train/n02769748/images/n02769748_400.JPEG,sandal,kimono,sulphur butterfly,cardigan
train/n02963159/images/n02963159_287.JPEG,oboe,kimono,sulphur butterfly,cardigan,train/n02281406/images/n02281406_175.JPEG,sulphur butterfly,alp,oboe,pizza,train/n02281406/images/n02281406_188.JPEG,pizza,alp,oboe,torch,train/n04133789/images/n04133789_100.JPEG,oboe,kimono,magnetic compass,sulphur butterfly,train/n02769748/images/n02769748_373.JPEG,sandal,oboe,magnetic compass,kimono,train/n07873807/images/n07873807_56.JPEG,torch,sulphur butterfly,sandal,cardigan,train/n03706229/images/n03706229_4.JPEG,sandal,alp,backpack,kimono,train/n03838899/images/n03838899_308.JPEG,pizza,torch,magnetic compass,sandal,train/n07873807/images/n07873807_387.JPEG,oboe,torch,sulphur butterfly,cardigan,train/n03706229/images/n03706229_269.JPEG,alp,torch,magnetic compass,pizza
train/n02281406/images/n02281406_485.JPEG,kimono,backpack,sandal,torch,train/n07873807/images/n07873807_460.JPEG,pizza,sandal,kimono,alp,train/n03706229/images/n03706229_425.JPEG,cardigan,pizza,kimono,magnetic compass,train/n03617480/images/n03617480_457.JPEG,torch,cardigan,sulphur butterfly,backpack,train/n09193705/images/n09193705_234.JPEG,magnetic compass,cardigan,alp,sandal,train/n02281406/images/n02281406_303.JPEG,pizza,alp,kimono,oboe,train/n03706229/images/n03706229_331.JPEG,sandal,oboe,cardigan,torch,train/n07873807/images/n07873807_351.JPEG,sandal,magnetic compass,alp,oboe,train/n02281406/images/n02281406_300.JPEG,sandal,backpack,alp,sulphur butterfly,train/n07873807/images/n07873807_362.JPEG,sulphur butterfly,magnetic compass,kimono,cardigan
train/n04456115/images/n04456115_230.JPEG,alp,backpack,sandal,oboe,train/n04456115/images/n04456115_484.JPEG,oboe,kimono,sandal,alp,train/n09193705/images/n09193705_376.JPEG,pizza,magnetic compass,alp,sulphur butterfly,train/n02281406/images/n02281406_217.JPEG,oboe,sulphur butterfly,kimono,backpack,train/n03617480/images/n03617480_447.JPEG,kimono,sandal,oboe,cardigan,train/n09193705/images/n09193705_396.JPEG,sulphur butterfly,cardigan,kimono,pizza,train/n03617480/images/n03617480_343.JPEG,alp,sandal,torch,magnetic compass,train/n04133789/images/n04133789_385.JPEG,kimono,pizza,oboe,alp,train/n02281406/images/n02281406_61.JPEG,pizza,sulphur butterfly,cardigan,sandal,train/n02281406/images/n02281406_54.JPEG,kimono,backpack,cardigan,sandal
train/n09193705/images/n09193705_363.JPEG,pizza,magnetic compass,kimono,backpack,train/n04133789/images/n04133789_5.JPEG,backpack,sulphur butterfly,oboe,kimono,train/n04133789/images/n04133789_433.JPEG,cardigan,sulphur butterfly,kimono,pizza,train/n03617480/images/n03617480_245.JPEG,torch,kimono,backpack,alp,train/n02769748/images/n02769748_38.JPEG,sandal,kimono,backpack,alp,train/n02769748/images/n02769748_242.JPEG,magnetic compass,oboe,kimono,sandal,train/n04133789/images/n04133789_252.JPEG,magnetic compass,backpack,kimono,cardigan,train/n02963159/images/n02963159_444.JPEG,backpack,cardigan,magnetic compass,sulphur butterfly,train/n02769748/images/n02769748_109.JPEG,pizza,alp,oboe,sulphur butterfly,train/n02769748/images/n02769748_199.JPEG,sandal,oboe,sulphur butterfly,alp
train/n02963159/images/n02963159_21.JPEG,backpack,kimono,magnetic compass,oboe,train/n02769748/images/n02769748_259.JPEG,backpack,torch,oboe,alp,train/n04456115/images/n04456115_198.JPEG,magnetic compass,backpack,cardigan,alp,train/n03706229/images/n03706229_138.JPEG,sandal,magnetic compass,kimono,oboe,train/n02963159/images/n02963159_53.JPEG,magnetic compass,alp,cardigan,sulphur butterfly,train/n03838899/images/n03838899_19.JPEG,kimono,torch,pizza,sulphur butterfly,train/n03838899/images/n03838899_465.JPEG,sulphur butterfly,kimono,alp,oboe,train/n04133789/images/n04133789_143.JPEG,sandal,kimono,cardigan,magnetic compass,train/n03706229/images/n03706229_470.JPEG,oboe,torch,kimono,magnetic compass,train/n09193705/images/n09193705_141.JPEG,oboe,alp,sandal,kimono
train/n04456115/images/n04456115_322.JPEG,kimono,backpack,torch,pizza,train/n03838899/images/n03838899_497.JPEG,alp,kimono,sulphur butterfly,torch,train/n07873807/images/n07873807_195.JPEG,pizza,torch,sandal,kimono,train/n09193705/images/n09193705_215.JPEG,backpack,kimono,pizza,oboe,train/n09193705/images/n09193705_316.JPEG,kimono,sulphur butterfly,alp,cardigan,train/n04133789/images/n04133789_368.JPEG,pizza,kimono,sandal,magnetic compass,train/n09193705/images/n09193705_244.JPEG,kimono,oboe,pizza,sandal,train/n02963159/images/n02963159_325.JPEG,kimono,pizza,cardigan,oboe,train/n09193705/images/n09193705_499.JPEG,alp,backpack,cardigan,kimono,train/n02963159/images/n02963159_123.JPEG,pizza,torch,sandal,magnetic compass
train/n04133789/images/n04133789_23.JPEG,torch,pizza,magnetic compass,backpack,train/n04133789/images/n04133789_155.JPEG,cardigan,sandal,sulphur butterfly,alp,train/n03617480/images/n03617480_429.JPEG,magnetic compass,sandal,sulphur butterfly,pizza,train/n03706229/images/n03706229_37.JPEG,pizza,torch,magnetic compass,kimono,train/n04133789/images/n04133789_180.JPEG,backpack,kimono,pizza,sulphur butterfly,train/n07873807/images/n07873807_154.JPEG,sandal,kimono,magnetic compass,sulphur butterfly,train/n03838899/images/n03838899_140.JPEG,pizza,sulphur butterfly,kimono,oboe,train/n02281406/images/n02281406_267.JPEG,kimono,sandal,oboe,backpack,train/n03617480/images/n03617480_404.JPEG,torch,cardigan,magnetic compass,kimono,train/n09193705/images/n09193705_135.JPEG,alp,torch,sulphur butterfly,pizza
train/n03838899/images/n03838899_122.JPEG,oboe,cardigan,sulphur butterfly,pizza,train/n03706229/images/n03706229_103.JPEG,torch,pizza,sandal,cardigan,train/n02963159/images/n02963159_9.JPEG,torch,magnetic compass,backpack,kimono,train/n03838899/images/n03838899_70.JPEG,magnetic compass,alp,pizza,sulphur butterfly,train/n04133789/images/n04133789_380.JPEG,sandal,cardigan,backpack,sulphur butterfly,train/n03617480/images/n03617480_430.JPEG,pizza,sandal,cardigan,backpack,train/n04133789/images/n04133789_285.JPEG,kimono,pizza,alp,cardigan,train/n03617480/images/n03617480_295.JPEG,backpack,magnetic compass,alp,oboe,train/n09193705/images/n09193705_346.JPEG,cardigan,oboe,kimono,pizza,train/n07873807/images/n07873807_137.JPEG,torch,sulphur butterfly,alp,magnetic compass
